profil
0.989764970626 0.00268704060749
0.9770696282 0.00443240221037
0.95947890581 0.0068067830475
0.937173308072 0.00974653624458
0.910381720604 0.0131766455062
0.879379061346 0.0170142686038
0.844483459538 0.0211716909233
0.806052991274 0.0255582972376
0.764482005163 0.0300813836576
0.720197075779 0.0346458839292
0.673652626422 0.0391533294945
0.625326266129 0.0435005555265
0.575713888752 0.0475787678306
0.525324584419 0.0512735749533
0.474675415581 0.0544664618748
0.424286111248 0.0570379523175
0.374673733871 0.0588724101877
0.326347373578 0.0598641141736
0.279802924221 0.0599239558042
0.235517994837 0.0589859100857
0.193947008726 0.0570123476524
0.155516540462 0.0539973187583
0.120620938654 0.0499671411199
0.0896182793964 0.0449779420274
0.0628266919277 0.0391101974425
0.0405210941899 0.0324607211393
0.0229303718 0.0251329248149
0.0102350293738 0.0172264395931
0.00256533830405 0.00882731791885
0.0 0.0
0.00256533830405 -0.00882731791885
0.0102350293738 -0.0172264395931
0.0229303718 -0.0251329248149
0.0405210941899 -0.0324607211393
0.0628266919277 -0.0391101974425
0.0896182793964 -0.0449779420274
0.120620938654 -0.0499671411199
0.155516540462 -0.0539973187583
0.193947008726 -0.0570123476524
0.235517994837 -0.0589859100857
0.279802924221 -0.0599239558042
0.326347373578 -0.0598641141736
0.374673733871 -0.0588724101877
0.424286111248 -0.0570379523175
0.474675415581 -0.0544664618748
0.525324584419 -0.0512735749533
0.575713888752 -0.0475787678306
0.625326266129 -0.0435005555265
0.673652626422 -0.0391533294945
0.720197075779 -0.0346458839292
0.764482005163 -0.0300813836576
0.806052991274 -0.0255582972376
0.844483459538 -0.0211716909233
0.879379061346 -0.0170142686038
0.910381720604 -0.0131766455062
0.937173308072 -0.00974653624458
0.95947890581 -0.0068067830475
0.9770696282 -0.00443240221037
0.989764970626 -0.00268704060749
